"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"AIF1","chr6-31739481-31740657","chr6-31896618-31898623","-8.19044962879713","-0.098240255895829","0.00153958492443717","0.034"
"AIF1","chr6-31821276-31822790","chr6-31826871-31827919","-8.18539466988996","-0.172564921851619","0.00100600357452347","0.0296"
"AIF1","chr6-31821276-31822790","chr6-31896618-31898623","-8.20790600423776","-0.117228131862852","0.00252714595484326","0.038"
"AIF1","chr6-31826871-31827919","chr6-31896618-31898623","-8.20855147574664","-0.0554175870824057","0.0737260397637101","0.16"
"PRKCQ","chr10-6050488-6051549","chr10-6144310-6145865","-10.4348112391939","1.3115025409733","4.12076926972569e-14","4e-04"
"PRKCQ","chr10-6050488-6051549","chr10-6163161-6164692","-10.6659201442141","1.31326393436204","2.24285427030727e-09","4e-04"
"PRKCQ","chr10-6050488-6051549","chr10-6201013-6201923","-10.4766336688778","1.40171278991018","5.35209604286116e-27","4e-04"
"PRKCQ","chr10-6050488-6051549","chr10-6401504-6402116","-10.3345963209616","1.38305794122665","5.12158254744735e-31","4e-04"
"PRKCQ","chr10-6050488-6051549","chr10-6542745-6544014","-10.5396107010156","1.20482826737947","1.31132300988364e-18","4e-04"
"PRKCQ","chr10-6050488-6051549","chr10-6579892-6580734","-10.4578217775775","1.40137394923835","2.89641183347608e-24","4e-04"
"PRKCQ","chr10-6144310-6145865","chr10-6163161-6164692","-10.7809698801","0.886546235547295","1.6662963435622e-05","0.0144"
"PRKCQ","chr10-6144310-6145865","chr10-6201013-6201923","-10.5258770983014","0.830233960914846","9.24384617536685e-11","4e-04"
"PRKCQ","chr10-6144310-6145865","chr10-6401504-6402116","-10.4018817375329","0.914402367778434","9.64027716875424e-15","4e-04"
"PRKCQ","chr10-6144310-6145865","chr10-6542745-6544014","-10.6685959213308","0.881053765491568","1.9959283887015e-11","4e-04"
"PRKCQ","chr10-6144310-6145865","chr10-6579892-6580734","-10.4694702298352","0.830641951924022","5.63086851540758e-10","4e-04"
"PRKCQ","chr10-6163161-6164692","chr10-6201013-6201923","-10.671663941605","0.781040071268839","2.32775132239154e-08","0.0036"
"PRKCQ","chr10-6163161-6164692","chr10-6401504-6402116","-10.6754470899747","0.987134461228943","4.92387426844066e-13","8e-04"
"PRKCQ","chr10-6163161-6164692","chr10-6542745-6544014","-10.7340883040069","0.709587771467309","5.60316566059904e-07","0.0032"
"PRKCQ","chr10-6163161-6164692","chr10-6579892-6580734","-10.5198005981857","0.630171289498292","9.38310740185161e-06","0.0144"
"PRKCQ","chr10-6201013-6201923","chr10-6401504-6402116","-10.2390274690176","1.01142461619492","8.93963533740714e-15","4e-04"
"PRKCQ","chr10-6201013-6201923","chr10-6542745-6544014","-10.4657023451105","0.941110102789582","4.20504461500647e-10","4e-04"
"PRKCQ","chr10-6201013-6201923","chr10-6579892-6580734","-10.4557129702636","1.29522322025779","4.96801281365994e-20","4e-04"
"PRKCQ","chr10-6401504-6402116","chr10-6542745-6544014","-10.3904131547922","0.679407938010695","0.00012876756579502","0.004"
"PRKCQ","chr10-6401504-6402116","chr10-6579892-6580734","-10.1847353494476","0.41328831081213","0.0408790822022022","0.18"
"PRKCQ","chr10-6542745-6544014","chr10-6579892-6580734","-10.4669812875412","2.02120117157051","3.90987324871771e-46","4e-04"
"RCAN3","chr1-24415132-24416326","chr1-24481661-24482300","-10.2784659180146","0.583584903075605","1.57226935996839e-08","4e-04"
"RCAN3","chr1-24415132-24416326","chr1-24501323-24503397","-10.5104247247877","0.48188128459716","0.000820036412583091","0.0044"
"RCAN3","chr1-24415132-24416326","chr1-24536005-24536921","-10.537428186951","0.713080947393878","1.20510391018281e-11","4e-04"
"RCAN3","chr1-24415132-24416326","chr1-24928575-24930729","-10.7455796377483","0.416424526962315","0.0114495053779009","0.0392"
"RCAN3","chr1-24415132-24416326","chr1-24964804-24965693","-10.4484814181541","0.519450279337873","2.7760867622456e-05","0.0012"
"RCAN3","chr1-24415132-24416326","chr1-25031997-25032616","-10.3089689074882","0.539802303884557","4.59596288133729e-07","4e-04"
"RCAN3","chr1-24481661-24482300","chr1-24501323-24503397","-10.4385619020661","1.1665210291847","2.25644090399899e-07","4e-04"
"RCAN3","chr1-24481661-24482300","chr1-24536005-24536921","-10.3871258957116","1.08430680367747","4.60665603990038e-13","4e-04"
"RCAN3","chr1-24481661-24482300","chr1-24928575-24930729","-10.6603604357776","0.676984508062915","0.0190886109360252","0.1"
"RCAN3","chr1-24481661-24482300","chr1-24964804-24965693","-10.2902834581822","0.450759114370866","0.0645612865550946","0.28"
"RCAN3","chr1-24481661-24482300","chr1-25031997-25032616","-10.1971156541759","0.838215452057908","3.33186596684893e-07","4e-04"
"RCAN3","chr1-24501323-24503397","chr1-24536005-24536921","-10.5880045574448","0.817779966497322","6.99550841707213e-15","4e-04"
"RCAN3","chr1-24501323-24503397","chr1-24928575-24930729","-10.8241846681835","0.755568472620874","2.22193418723141e-06","4e-04"
"RCAN3","chr1-24501323-24503397","chr1-24964804-24965693","-10.6120360120291","0.878403463441144","3.90491292601535e-13","4e-04"
"RCAN3","chr1-24501323-24503397","chr1-25031997-25032616","-10.4719568600216","0.884937733963447","3.9967360484795e-17","4e-04"
"RCAN3","chr1-24536005-24536921","chr1-24928575-24930729","-10.7176419170896","1.04901379832422","6.79877570515936e-05","4e-04"
"RCAN3","chr1-24536005-24536921","chr1-24964804-24965693","-10.324580108611","0.78204895603376","0.000253888363332602","4e-04"
"RCAN3","chr1-24536005-24536921","chr1-25031997-25032616","-10.2337459060747","1.14493638629171","5.49441019686579e-16","4e-04"
"RCAN3","chr1-24928575-24930729","chr1-24964804-24965693","-10.4224440343348","0.360671881429774","0.00283100356866257","0.02"
"RCAN3","chr1-24928575-24930729","chr1-25031997-25032616","-10.3914017619138","0.556264588303306","2.150863697188e-07","4e-04"
"RCAN3","chr1-24964804-24965693","chr1-25031997-25032616","-10.2733306452564","0.601950533540259","4.61458999704252e-08","4e-04"
"TMC8","chr17-78128557-78128914","chr17-78168083-78169322","-9.3810902653851","0.286991769167497","0.000405602321540042","0.0012"
"TMC8","chr17-78128557-78128914","chr17-78186256-78187484","-9.47360809185046","0.290971105363763","0.004853497672426","0.0128"
"TMC8","chr17-78128557-78128914","chr17-78250740-78253065","-9.50893198845952","0.244344932164008","0.00657471657222479","0.0168"
"TMC8","chr17-78128557-78128914","chr17-78257791-78258957","-9.39660266702858","0.266006866527653","0.000322627067641485","0.0016"
"TMC8","chr17-78128557-78128914","chr17-78313727-78314578","-9.44448149505114","0.347796187199391","1.92286473017688e-06","4e-04"
"TMC8","chr17-78168083-78169322","chr17-78186256-78187484","-9.46083721984995","0.378123090834201","9.98718959597942e-05","4e-04"
"TMC8","chr17-78168083-78169322","chr17-78250740-78253065","-9.47045264240093","0.152104226547144","0.0869099308658336","0.1404"
"TMC8","chr17-78168083-78169322","chr17-78257791-78258957","-9.38798832204354","0.30942042750079","1.00005350847745e-05","4e-04"
"TMC8","chr17-78168083-78169322","chr17-78313727-78314578","-9.41253083692189","0.323674213536698","4.25212934126141e-06","4e-04"
"TMC8","chr17-78186256-78187484","chr17-78250740-78253065","-9.52447430893606","0.163725714459982","0.0217019666542899","0.1"
