"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"RPS5","chr19-58149957-58150950","chr19-58475292-58476630","-8.79816232521347","0.138473654281947","0.0813871839706211","0.1"
"RPS5","chr19-58149957-58150950","chr19-58513407-58514380","-8.64109250486672","0.277050741692539","5.08648354164407e-08","4e-04"
"RPS5","chr19-58149957-58150950","chr19-58580913-58581672","-8.60915979339417","0.280206847951483","8.73577485518104e-10","4e-04"
"RPS5","chr19-58149957-58150950","chr19-58097244-58098836","-8.74687741292596","0.192135864649217","0.000735866581081844","0.0116"
"RPS5","chr19-58154278-58155428","chr19-58181961-58184079","-8.86075261876078","0.12170575316596","0.0777525971557256","0.16"
"RPS5","chr19-58154278-58155428","chr19-58278000-58279596","-8.72734713849736","0.15014702839722","0.0128585628300636","0.094"
"RPS5","chr19-58154278-58155428","chr19-58475292-58476630","-8.8055109165638","0.118302903604498","0.0859456261058323","0.18"
"RPS5","chr19-58154278-58155428","chr19-58513407-58514380","-8.63828251718245","0.193587021865592","2.47087577363205e-05","0.0016"
"RPS5","chr19-58154278-58155428","chr19-58580913-58581672","-8.62882817537149","0.255739608964787","4.5446936887489e-10","4e-04"
"RPS5","chr19-58154278-58155428","chr19-58097244-58098836","-8.76938097526111","0.208007857805669","2.51460984783869e-05","0.0024"
"RPS5","chr19-58181961-58184079","chr19-58278000-58279596","-8.71622507619899","0.0512812608137653","0.330457855979961","0.56"
"RPS5","chr19-58181961-58184079","chr19-58475292-58476630","-8.81967698336828","0.0718909482656947","0.213147068181948","0.34"
"RPS5","chr19-58181961-58184079","chr19-58513407-58514380","-8.64638824904232","0.102456088975858","0.0153397379021666","0.1"
"RPS5","chr19-58181961-58184079","chr19-58580913-58581672","-8.61216118720019","0.112394726156969","0.00413971003880812","0.0296"
"RPS5","chr19-58181961-58184079","chr19-58097244-58098836","-8.74189005157265","0.037920859521458","0.385486323849546","0.54"
"RPS5","chr19-58278000-58279596","chr19-58475292-58476630","-8.84388230840218","0.148950967936792","0.00966911946875412","0.1"
"RPS5","chr19-58278000-58279596","chr19-58513407-58514380","-8.66911585822203","0.159237948935696","0.000130543133041848","0.0048"
"RPS5","chr19-58278000-58279596","chr19-58580913-58581672","-8.64079149824232","0.170209322409989","8.25513393121343e-06","0.0012"
"RPS5","chr19-58278000-58279596","chr19-58097244-58098836","-8.74347727191627","0.0455868134742067","0.290580075312833","0.44"
"RPS5","chr19-58475292-58476630","chr19-58513407-58514380","-8.6562634352171","0.110794986511004","0.00882131591863197","0.0404"
"RPS5","chr19-58475292-58476630","chr19-58580913-58581672","-8.62927310714087","0.128891636047589","0.00102151209532721","0.0084"
"RPS5","chr19-58475292-58476630","chr19-58097244-58098836","-8.74009021337413","0.0324945617731003","0.456698588722909","0.66"
"RPS5","chr19-58513407-58514380","chr19-58580913-58581672","-8.62397912287428","0.245399384825349","1.63158959123536e-09","4e-04"
"RPS5","chr19-58513407-58514380","chr19-58097244-58098836","-8.75030643026868","0.118875053221519","0.0140210824628238","0.1"
"RPS5","chr19-58580913-58581672","chr19-58097244-58098836","-8.73172392344978","0.0584379772969429","0.313269779008783","0.54"
"RPS25","chr11-118530303-118531929","chr11-118571633-118573470","-7.66604396288545","0.330677064938382","1.06574103448908e-16","4e-04"
"RPS25","chr11-118530303-118531929","chr11-118607325-118611234","-7.7184515102242","0.233186367578829","1.13949440339538e-07","8e-04"
"RPS25","chr11-118530303-118531929","chr11-118699183-118700548","-7.6525195761893","0.298727296490443","9.14416230018564e-14","4e-04"
"RPS25","chr11-118530303-118531929","chr11-118869725-118871071","-7.6134137621471","0.279587448512864","2.69459081024049e-12","4e-04"
"RPS25","chr11-118530303-118531929","chr11-118876230-118877329","-7.63147589044868","0.253289894267519","1.17888509358367e-10","4e-04"
"RPS25","chr11-118530303-118531929","chr11-118925828-118926610","-7.68674214149685","0.364696218796519","4.4853827961834e-19","4e-04"
"RPS25","chr11-118530303-118531929","chr11-118928042-118930503","-7.69778221686985","0.294362816311706","2.31744015317058e-10","4e-04"
"RPS25","chr11-118530303-118531929","chr11-119017499-119019432","-7.77675470962533","0.173845448710127","0.00596230067005715","0.0276"
"RPS25","chr11-118530303-118531929","chr11-119205032-119207457","-7.69943017557494","0.158543460748127","0.0110200864365561","0.0512"
"RPS25","chr11-118571633-118573470","chr11-118607325-118611234","-7.72018205905846","0.0907585438398048","0.00397042733283118","0.0544"
"RPS25","chr11-118571633-118573470","chr11-118699183-118700548","-7.66655205195095","0.149759894255195","2.71393173891852e-07","0.0012"
"RPS25","chr11-118571633-118573470","chr11-118869725-118871071","-7.6254799676862","0.141069560938772","1.23178494969142e-06","8e-04"
"RPS25","chr11-118571633-118573470","chr11-118876230-118877329","-7.63303826218476","0.0941358085802596","0.00091727357226674","0.0328"
"RPS25","chr11-118571633-118573470","chr11-118925828-118926610","-7.67290463883105","0.115404917857779","0.000193951499893979","0.0196"
"RPS25","chr11-118571633-118573470","chr11-118928042-118930503","-7.67464858336202","0.0116700297390325","0.742832158810961","0.7"
"RPS25","chr11-118571633-118573470","chr11-119017499-119019432","-7.7757616139815","0.0452180873696452","0.306665496675347","0.58"
"RPS25","chr11-118571633-118573470","chr11-119205032-119207457","-7.7145056049355","0.0866271192716022","0.0303860571820637","0.132"
"RPS25","chr11-118607325-118611234","chr11-118699183-118700548","-7.67466329735241","0.174279473423568","1.18631250076175e-09","4e-04"
"RPS25","chr11-118607325-118611234","chr11-118869725-118871071","-7.63920423493429","0.205059075245692","4.92992061553303e-13","4e-04"
"RPS25","chr11-118607325-118611234","chr11-118876230-118877329","-7.65898664824944","0.206073766185181","2.37890783484507e-14","4e-04"
"RPS25","chr11-118607325-118611234","chr11-118925828-118926610","-7.6848630714827","0.176516265782403","2.58104626069237e-09","4e-04"
"RPS25","chr11-118607325-118611234","chr11-118928042-118930503","-7.70544224515516","0.163134723171453","9.4511921567573e-07","4e-04"
"RPS25","chr11-118607325-118611234","chr11-119017499-119019432","-7.77682360128081","0.0755480732384817","0.0736487853269606","0.28"
"RPS25","chr11-118607325-118611234","chr11-119205032-119207457","-7.72068767652251","0.135582744220077","0.000744877624712208","0.0088"
"RPS25","chr11-118699183-118700548","chr11-118869725-118871071","-7.62182406588751","0.138625672248593","2.91915247873989e-06","0.002"
"RPS25","chr11-118699183-118700548","chr11-118876230-118877329","-7.64170845201987","0.1280792585722","5.90056541390062e-06","0.002"
"RPS25","chr11-118699183-118700548","chr11-118925828-118926610","-7.67826623914522","0.137440633185775","9.89981415238579e-06","0.002"
"RPS25","chr11-118699183-118700548","chr11-118928042-118930503","-7.69245415872727","0.0899221507833485","0.00859083012299746","0.1"
"RPS25","chr11-118699183-118700548","chr11-119017499-119019432","-7.7666213974776","0.00412964387104507","0.926786866259865","0.96"
"RPS25","chr11-118699183-118700548","chr11-119205032-119207457","-7.71646794440538","0.102050792282336","0.014303761822811","0.0936"
"RPS25","chr11-118869725-118871071","chr11-118876230-118877329","-7.6384576247294","0.142406930727163","2.50312388222461e-06","8e-04"
"RPS25","chr11-118869725-118871071","chr11-118925828-118926610","-7.6847704084088","0.172939098083497","8.44474099546401e-08","4e-04"
"RPS25","chr11-118869725-118871071","chr11-118928042-118930503","-7.68594469774392","0.089470014816465","0.0162267771779768","0.0692"
"RPS25","chr11-118869725-118871071","chr11-119017499-119019432","-7.76910486836266","0.0219293499252165","0.654725983709464","0.76"
"RPS25","chr11-118869725-118871071","chr11-119205032-119207457","-7.71544258716044","0.163594349483852","0.000306540932811489","0.0044"
"RPS25","chr11-118876230-118877329","chr11-118925828-118926610","-7.67161218561101","0.156770385079508","2.19999135767051e-05","0.0036"
"RPS25","chr11-118876230-118877329","chr11-118928042-118930503","-7.67844702828955","0.0569826095101711","0.198319556374586","0.28"
"RPS25","chr11-118876230-118877329","chr11-119017499-119019432","-7.7739745481009","0.0892381339286942","0.10475406189267","0.26"
"RPS25","chr11-118876230-118877329","chr11-119205032-119207457","-7.70295109552421","0.0881043634901608","0.0912400141712107","0.22"
"RPS25","chr11-118925828-118926610","chr11-118928042-118930503","-7.70205426653127","0.161353859287443","1.41782387840819e-06","4e-04"
"RPS25","chr11-118925828-118926610","chr11-119017499-119019432","-7.7974691790651","0.16048224978462","5.00306688561965e-05","0.0016"
"RPS25","chr11-118925828-118926610","chr11-119205032-119207457","-7.72845231446909","0.159135200868594","4.13159308159311e-05","0.0016"
"RPS25","chr11-118928042-118930503","chr11-119017499-119019432","-7.76017943678935","-0.0228299946156324","0.562902958250688","0.56"
"RPS25","chr11-118928042-118930503","chr11-119205032-119207457","-7.71612912368157","0.0751898100287623","0.0433374597358406","0.12"
"RPS25","chr11-119017499-119019432","chr11-119205032-119207457","-7.70130082236359","0.00947629593690902","0.776468087827947","0.98"
"HLA-DQB1","chr6-32439184-32440116","chr6-32529518-32530725","-8.5870271886832","0.0904821215353225","0.00789186541960618","0.048"
"HLA-DQB1","chr6-32439184-32440116","chr6-32589000-32590112","-8.50920116701091","0.093023814303136","0.0124074933122162","0.046"
"HLA-DQB1","chr6-32439184-32440116","chr6-32622245-32623990","-8.49320970632726","-0.0176914615071008","0.674513228813111","0.66"
"HLA-DQB1","chr6-32439184-32440116","chr6-32668092-32668702","-8.56962028142013","0.10203411423384","0.00304448577992854","0.0244"
"HLA-DQB1","chr6-32439184-32440116","chr6-33029051-33030140","-8.59593818828544","0.0461997336426762","0.206699156395197","0.34"
"HLA-DQB1","chr6-32439184-32440116","chr6-33073311-33073903","-8.56809449889192","0.100301970024518","0.0031818299096487","0.0256"
"HLA-DQB1","chr6-32439184-32440116","chr6-33075303-33076229","-8.56841173976394","0.121597458270885","0.000542989683260947","0.0068"
"HLA-DQB1","chr6-32439184-32440116","chr6-32472659-32474242","-8.57962616180098","0.119595523050981","0.00342843829234435","0.028"
"HLA-DQB1","chr6-32439184-32440116","chr6-32636861-32637580","-8.56460394239605","0.121579253983308","0.000239515957436771","0.0064"
"HLA-DQB1","chr6-32529518-32530725","chr6-32589000-32590112","-8.50190576761719","0.125548908269411","0.00257529012177522","0.0208"
"HLA-DQB1","chr6-32529518-32530725","chr6-32622245-32623990","-8.52353550117676","0.13033647532342","0.00493928674666379","0.0404"
"HLA-DQB1","chr6-32529518-32530725","chr6-32668092-32668702","-8.56376789598547","0.145610887906512","0.000138901103337125","0.004"
"HLA-DQB1","chr6-32529518-32530725","chr6-33029051-33030140","-8.60063373719818","0.109189417786319","0.00860715353149492","0.0456"
"HLA-DQB1","chr6-32529518-32530725","chr6-33073311-33073903","-8.56351269881158","0.156344947051747","3.59612566598435e-05","8e-04"
"HLA-DQB1","chr6-32529518-32530725","chr6-33075303-33076229","-8.54940190825226","0.126051877313812","0.00143984984693321","0.02"
"HLA-DQB1","chr6-32529518-32530725","chr6-32472659-32474242","-8.55120763405387","0.0580817090012578","0.216992496298122","0.46"
"HLA-DQB1","chr6-32529518-32530725","chr6-32636861-32637580","-8.55698475505356","0.15942026633954","1.50649130180023e-05","0.0012"
"HLA-DQB1","chr6-32589000-32590112","chr6-32622245-32623990","-8.54609371210596","0.147333651605359","0.000425516900608153","0.0072"
"HLA-DQB1","chr6-32589000-32590112","chr6-32668092-32668702","-8.5879426855624","0.16671259348313","2.03721926583941e-06","4e-04"
"HLA-DQB1","chr6-32589000-32590112","chr6-33029051-33030140","-8.62579797099572","0.133691213340148","0.000328484450791858","0.0096"
