"gene","enhancer_1","enhancer_2","intercept","beta_estimate","beta_pvalue","bootstrap_pvalue"
"TYMP","chr22-50244014-50245505","chr22-50562450-50563695","-6.82410048414966","-0.0432891145018207","0.0211858160726535","0.1016"
"TYMP","chr22-50244014-50245505","chr22-50620036-50622641","-6.84705456957823","-0.0354661224547006","0.0239535059354935","0.0992"
"TYMP","chr22-50244014-50245505","chr22-50783131-50784219","-6.86767429880837","-0.0584783351627714","0.000382411461553988","0.0116"
"TYMP","chr22-50469248-50470395","chr22-50562450-50563695","-6.82563296128691","-0.128625566573654","0.000191842643269355","0.0196"
"TYMP","chr22-50469248-50470395","chr22-50620036-50622641","-6.84368245895098","-0.142627422640906","8.74545137435944e-07","0.002"
"TYMP","chr22-50469248-50470395","chr22-50783131-50784219","-6.86367723403993","-0.197841431433463","5.23190851830655e-12","4e-04"
"TYMP","chr22-50562450-50563695","chr22-50620036-50622641","-6.83731922436678","-0.0606106294325349","0.000112762634863591","0.008"
"TYMP","chr22-50562450-50563695","chr22-50783131-50784219","-6.85788526693641","-0.0845731831879449","2.90626285748171e-07","8e-04"
"TYMP","chr22-50620036-50622641","chr22-50783131-50784219","-6.86317200589931","-0.130804771458969","1.62095370953017e-09","4e-04"
"MTSS1","chr8-124629552-124630486","chr8-124709022-124710156","-8.29083420679862","-0.435705702065747","2.1702201249307e-22","4e-04"
"MTSS1","chr8-124629552-124630486","chr8-124750797-124752307","-8.22898130869458","-0.377849649249671","3.41249414780377e-14","8e-04"
"MTSS1","chr8-124629552-124630486","chr8-124789605-124790582","-8.22303298164176","-0.351472358738401","8.74630254377553e-18","4e-04"
"MTSS1","chr8-124629552-124630486","chr8-125219074-125220814","-8.046927360046","-0.343514966546916","4.14241522143267e-13","4e-04"
"MTSS1","chr8-124709022-124710156","chr8-124750797-124752307","-8.32252719382846","0.145948982140814","0.00084421595548819","0.0632"
"MTSS1","chr8-124709022-124710156","chr8-124789605-124790582","-8.32605055301186","0.197224707677354","6.24714298408727e-08","0.0044"
"MTSS1","chr8-124709022-124710156","chr8-125219074-125220814","-8.14010169985396","0.235454854926958","3.47474770392205e-09","0.0012"
"MTSS1","chr8-124750797-124752307","chr8-124789605-124790582","-8.36466821278301","0.273424105802171","6.90362930733746e-19","4e-04"
"MTSS1","chr8-124750797-124752307","chr8-125219074-125220814","-8.15765935306058","0.206392324713716","1.97765597793245e-09","0.004"
"MTSS1","chr8-124789605-124790582","chr8-125219074-125220814","-8.13407721257543","0.278932416372895","8.55024141019097e-09","4e-04"
"IL1B","chr2-112699857-112701738","chr2-112749484-112750443","-8.67507183595479","0.198340138399725","1.60013585227158e-07","0.0436"
"IL1B","chr2-112699857-112701738","chr2-112839167-112839999","-8.70087531572792","0.275117200385863","1.32121254823917e-07","0.0352"
"IL1B","chr2-112699857-112701738","chr2-112841179-112842025","-8.87113457568415","0.252268069014212","1.8161976148071e-07","0.036"
"IL1B","chr2-112699857-112701738","chr2-112836503-112836973","-8.71200348667331","0.249890927490087","4.07108589174362e-09","0.0256"
"IL1B","chr2-112749484-112750443","chr2-112839167-112839999","-8.64932592256288","0.396945540747262","2.28765393734407e-07","0.0344"
"IL1B","chr2-112749484-112750443","chr2-112841179-112842025","-8.82011100793265","0.406970504529006","3.27239942983982e-09","0.0156"
"IL1B","chr2-112749484-112750443","chr2-112836503-112836973","-8.65919495177614","0.400616913379686","7.35384459127239e-12","0.0108"
"IL1B","chr2-112839167-112839999","chr2-112841179-112842025","-8.89053453785387","0.304705250060687","8.23977994362747e-11","0.0136"
"IL1B","chr2-112839167-112839999","chr2-112836503-112836973","-8.73780049776652","0.323710181418237","6.13173579529631e-15","0.002"
"IL1B","chr2-112841179-112842025","chr2-112836503-112836973","-8.75558887837567","0.417829906012758","1.15053697423741e-23","4e-04"
"MGAT4A","chr2-98730186-98731774","chr2-98770360-98772351","-10.1716512503102","0.374858344736143","0.000193572042616358","0.0016"
"MGAT4A","chr2-98730186-98731774","chr2-99140597-99142026","-10.419063117495","0.363304310933717","0.0017796723345277","0.0124"
"MGAT4A","chr2-98730186-98731774","chr2-99154139-99155795","-10.2726485906415","0.487346085422759","7.19490841456517e-06","4e-04"
"MGAT4A","chr2-98730186-98731774","chr2-99180547-99181504","-10.3973358542467","0.513338193830307","7.35829206297167e-06","4e-04"
"MGAT4A","chr2-98770360-98772351","chr2-99140597-99142026","-10.4040842861275","0.788430497090174","2.77651616799833e-07","4e-04"
"MGAT4A","chr2-98770360-98772351","chr2-99154139-99155795","-10.290741933087","0.99058724248356","2.92666925963513e-14","4e-04"
